Index,Dataset,Distance Metric,True Changes,Predicted Changes,Run Time,Covering,F1,Accuracy,Batch Size,Threshold,Max_dist_size,new_dist_buffer_size,score_margin
10,nslkdd-closest,Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 11500, 17250, 17700, 18200]",154.5292819,0.531194668,0.709677419,-4.7,50,1.037333275,0,200,50
11,nslkdd-closest,Euclidean,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[250, 9850, 11450, 17250, 17700, 18200, 18700, 19350, 21000, 21350, 22850, 23400, 23650]",104.9253857,0.46200557,0.647058824,47.30769231,50,1.018925799,0,200,50
12,nslkdd-closest,Google,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 15950, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",27.49764538,0.79899418,0.918918919,-4.9375,50,1.11661736,0,200,50
13,nslkdd-closest,Gower,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",34.79720521,0.745959661,0.894736842,44.47058824,50,1.08377716,0,200,50
14,nslkdd-closest,Hellinger,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",54.49261093,0.625598546,0.857142857,-11.5,50,1.07111467,0,200,50
15,nslkdd-closest,Jeffreys,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2067.505843,0.06797941,0.095238095,NA,50,0.5950125,0,200,50
16,nslkdd-closest,Jensen-Shannon Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2150.73129,0.06797941,0.095238095,NA,50,0.945694336,0,200,50
17,nslkdd-closest,Jensen Difference,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2110.076882,0.06797941,0.095238095,NA,50,1.183174093,0,200,50
18,nslkdd-closest,K Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[9900, 11450, 15900, 17250, 17700, 18200, 19400, 22900, 23400, 23650, 26700]",89.23428512,0.562335167,0.75,3.272727273,50,1.214715983,0,200,50
19,nslkdd-closest,KL Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1994.357223,0.06797941,0.095238095,NA,50,1.201699925,0,200,50
20,nslkdd-closest,Kulczynski,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",32.42003059,0.745959661,0.894736842,44.47058824,50,1.126860896,0,200,50
21,nslkdd-closest,Lorentzian,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450, 28700]",32.67117453,0.73803231,0.871794872,55.72222222,50,1.071287071,0,200,50
22,nslkdd-closest,Manhattan,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",33.0817759,0.745959661,0.894736842,44.47058824,50,1.08245245,0,200,50
23,nslkdd-closest,Matusita,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",58.99309921,0.625598546,0.857142857,-11.5,50,1.094790915,0,200,50
24,nslkdd-closest,Max-symmetric Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[8250, 9900, 10150, 11450, 17700, 18150]",199.8190393,0.302006266,0.444444444,42.5,50,1.233069304,0,200,50
25,nslkdd-closest,Minkowski (p=2),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 12950, 13150, 15900, 16400, 17250, 17700, 18200, 18600, 19400, 19650, 20300, 21000, 21350, 22000, 22850, 23400, 23650]",47.5298183,0.641190638,0.772727273,2.043478261,50,1.010000873,0,200,50
26,nslkdd-closest,Motyka,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 21350, 22850, 23400, 23650, 26700, 27550, 28450, 28700]",37.15196538,0.726661289,0.85,71.31578947,50,1.009562958,0,200,50
27,nslkdd-closest,Neyman Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[8250, 9900, 10150, 11450, 17700, 18150]",192.5707192,0.302006266,0.444444444,42.5,50,1.215379739,0,200,50
28,nslkdd-closest,Nonintersection,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2250, 5250, 8200, 9900, 11450, 17700, 18200, 21000, 23400, 23650, 30750]",50.38342714,0.609812696,0.727272727,191.0833333,50,0.913033488,0,200,50
29,nslkdd-closest,Pearson Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1941.18811,0.06797941,0.095238095,NA,50,1.034427208,0,200,50
30,nslkdd-closest,Penrose Shape,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 21350, 22850, 23400, 23650]",55.88390446,0.58958995,0.8,14.14285714,50,1.051788254,0,200,50
31,nslkdd-closest,Soergel,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",37.07997561,0.721322085,0.864864865,47.6875,50,1.100460183,0,200,50
32,nslkdd-closest,Squared Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",54.68168402,0.625598546,0.857142857,-11.5,50,1.133985869,0,200,50
33,nslkdd-closest,Squared -chord,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",53.75010014,0.625598546,0.857142857,-11.5,50,1.178982077,0,200,50
34,nslkdd-closest,Taneja,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1974.502756,0.06797941,0.095238095,NA,50,0.952634419,0,200,50
35,nslkdd-closest,Tanimoto,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 27550, 28450]",37.58902955,0.721322085,0.864864865,47.6875,50,1.085071817,0,200,50
36,nslkdd-closest,Topsoe,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2791.690198,0.06797941,0.095238095,NA,50,0.658381009,0,200,50
37,nslkdd-closest,Vicis Symmetric Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 850, 1100, 2100, 8250, 8600, 8900, 9100, 9850, 11250, 11450, 12000, 12350, 12550, 12850, 13450, 14050, 14350, 15800, 16050, 16300, 16550, 16750, 16950, 17250, 17700, 18150, 22850, 23400, 26850, 27250, 27550, 27750, 28200, 28400, 28600]",28.41554213,0.551269288,0.315789474,123.5555556,50,1.249296855,0,200,50
38,nslkdd-closest,Vicis-Wave Hedges,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 850, 2200, 8250, 8900, 9100, 9850, 11450, 12000, 12350, 12550, 15950, 17200, 17700, 18200, 18400, 21200, 23400]",59.79395676,0.578908342,0.461538462,-0.222222222,50,1.243248249,0,200,50
39,nslkdd-closest,Wave Hedges,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 11500, 17250, 17700, 18200]",160.6965032,0.531194668,0.709677419,-4.7,50,1.019742997,0,200,50
0,nslkdd-random,Acc (average of Manhattan and Chebyshev),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",34.6909833,0.74893742,0.888888889,-8.133333333,50,1.084135125,0,200,50
1,nslkdd-random,Additive Symmetric Chi-square Distance,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[250, 1150, 2200, 8200, 8400, 8650, 9050, 9850, 10800, 11450, 11750, 11950, 12150, 12350, 16250, 16450, 17100, 17700, 18200, 18400, 18700, 18900, 19100, 19350, 20000, 20550, 20800, 21000, 21200, 21400, 21600, 21800, 22500, 22850, 23400, 28500, 28900, 29100, 29400, 29600, 29800, 30100, 30300, 30600]",31.53279448,0.491408469,0.369230769,312.0681818,50,0.817843742,0,200,50
2,nslkdd-random,Bhattacharyya,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 600, 800, 1000, 1200, 1400, 1600, 1800, 2000, 2200, 2400, 2600, 2800, 3000, 3200, 3400, 3600, 3800, 4000, 4200, 4400, 4600, 4800, 5000, 5200, 5400, 5600, 5800, 6000, 6200, 6400, 6600, 6800, 7000, 7200, 7400, 7600, 7800, 8000, 8200, 8400, 8600, 8800, 9000, 9200, 9400, 9600, 9800, 10000, 10200, 10400, 10600, 10800, 11000, 11200, 11400, 11600, 11800, 12000, 12200, 12400, 12600, 12800, 13000, 13200, 13400, 13600, 13800, 14000, 14200, 14400, 14600, 14800, 15000, 15200, 15400, 15600, 15800, 16000, 16200, 16400, 16600, 16800, 17000, 17200, 17400, 17600, 17800, 18000, 18200, 18400, 18600, 18800, 19000, 19200, 19400, 19600, 19800, 20000, 20200, 20400, 20600, 20800, 21000, 21200, 21400, 21600, 21800, 22000, 22200, 22400, 22600, 22800, 23000, 23200, 23400, 23600, 23800, 24000, 24200, 24400, 24600, 24800, 25000, 25200, 25400, 25600, 25800, 26000, 26200, 26400, 26600, 26800, 27000, 27200, 27400, 27600, 27800, 28000, 28200, 28400, 28600, 28800, 29000, 29200, 29400, 29600, 29800, 30000, 30200, 30400, 30600]",0.134529114,0.129451371,0.114942529,56.45751634,50,1.246853522,0,200,50
3,nslkdd-random,Bray-Curtis,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9200, 9600, 9850, 11450, 17250, 17700, 18200, 19400, 19800, 21000, 22850, 23400, 23650, 26700, 28450]",32.68283963,0.750261659,0.871794872,2.833333333,50,1.067694502,0,200,50
4,nslkdd-random,Canberra,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 18600]",221.3024197,0.543515051,0.6875,28,50,1.011449003,0,200,50
5,nslkdd-random,Chebyshev (Maximum distance),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[200, 400, 600, 800, 1000, 1200, 1450, 1700, 1950, 2150, 5200, 8200, 8400, 8650, 8850, 9050, 9350, 9550, 9800, 10000, 10300, 10500, 10750, 10950, 11200, 11400, 11600, 11800, 12000, 12200, 12400, 12600, 12800, 15900, 16250, 16450, 16750, 16950, 17150, 17700, 17900, 18100, 18300, 18500, 18700, 18900, 19100, 19300, 19500, 19700, 19900, 20100, 20300, 20500, 20750, 20950, 21150, 21350, 21550, 21750, 21950, 22150, 22350, 22550, 22750, 22950, 23150, 23350, 23550, 26650, 26850, 27050, 27250, 27450, 27650, 27850, 28050, 28250, 28450, 28650, 28850, 29050, 29250, 29450, 29650, 29950, 30150, 30400, 30600]",10.20042133,0.500543568,0.163636364,109.5842697,50,0.888048507,0,200,50
6,nslkdd-random,Chebyshev (Minimum distance),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2233.604217,0.06797941,0.095238095,NA,50,1.069206784,0,200,50
7,nslkdd-random,Clark,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[2250, 5200, 8250]",813.4955454,0.306098348,0.333333333,2.333333333,50,1.038140588,0,200,50
8,nslkdd-random,Pearson Correlation,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[300, 8250, 8450, 8650, 8850, 9100, 10700, 11000, 11200, 11400, 11750, 12050, 18300, 18800, 19000, 21150, 21850, 22100, 22550, 22800, 23450, 23650, 27050, 27600, 28000, 28500, 28750, 29000, 29200, 29500, 29750, 29950, 30150, 30600]",93.42428041,0.41949112,0.181818182,204.8823529,50,0.626575635,0,200,50
9,nslkdd-random,Czekanowski,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 1150, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19000, 19350, 21000, 21350, 21900, 22850, 23400, 23650, 26700, 27150, 27550, 28450]",31.58252692,0.677184848,0.790697674,129.5454545,50,1.020365582,0,200,50
10,nslkdd-random,Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 5250, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 18600]",150.7636225,0.543515051,0.6875,28,50,1.01484418,0,200,50
11,nslkdd-random,Euclidean,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",53.18239713,0.60096097,0.823529412,-11.84615385,50,1.093298298,0,200,50
12,nslkdd-random,Google,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",35.77355099,0.74893742,0.888888889,-8.133333333,50,1.181533361,0,200,50
13,nslkdd-random,Gower,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",35.09328747,0.74893742,0.888888889,-8.133333333,50,1.090942152,0,200,50
14,nslkdd-random,Hellinger,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",56.03884101,0.625598546,0.857142857,-11.5,50,1.071043046,0,200,50
15,nslkdd-random,Jeffreys,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2087.364366,0.06797941,0.095238095,NA,50,1.044145094,0,200,50
16,nslkdd-random,Jensen-Shannon Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2003.431373,0.06797941,0.095238095,NA,50,0.663401607,0,200,50
17,nslkdd-random,Jensen Difference,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],2352.807005,0.06797941,0.095238095,NA,50,1.166365197,0,200,50
18,nslkdd-random,K Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[9900, 11450, 15900, 16300, 17250, 17700, 18200, 19400, 22900, 23400, 23650]",112.2842019,0.466309521,0.6875,35.81818182,50,1.229510677,0,200,50
19,nslkdd-random,KL Divergence,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1971.671484,0.06797941,0.095238095,NA,50,1.081513527,0,200,50
20,nslkdd-random,Kulczynski,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 19650, 21000, 22850, 23400, 23650, 26700, 28450]",32.41926718,0.765462946,0.894736842,7.529411765,50,1.063397103,0,200,50
21,nslkdd-random,Lorentzian,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9200, 9600, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",32.48535299,0.763240937,0.894736842,-20.94117647,50,1.071754887,0,200,50
22,nslkdd-random,Manhattan,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650, 26700, 28450]",35.15688848,0.74893742,0.888888889,-8.133333333,50,1.085234822,0,200,50
23,nslkdd-random,Matusita,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",54.75976086,0.625598546,0.857142857,-11.5,50,1.077833212,0,200,50
24,nslkdd-random,Max-symmetric Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[300, 8250, 8450, 8650, 8900, 9100, 9850, 17700, 18050, 18250, 18450, 18700, 18900, 19100, 19350, 23450]",111.3898602,0.339376846,0.324324324,8.5625,50,0.883741664,0,200,50
25,nslkdd-random,Minkowski (p=2),"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 12950, 15900, 16150, 17250, 17700, 18200, 18600, 19400, 19600, 21000, 21850, 22300, 22850, 23400, 23650, 26750, 28450]",22.96236849,0.823330017,0.818181818,47.13043478,50,1.030304237,0,200,50
26,nslkdd-random,Motyka,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 1150, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19000, 19350, 21000, 21350, 21900, 22850, 23400, 23650, 26700, 27150, 27550, 28450, 29100]",34.07971525,0.656262046,0.772727273,152.0434783,50,1.001050207,0,200,50
27,nslkdd-random,Neyman Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[300, 8250, 8650, 8900, 9100, 9850, 17700, 18050, 18250, 18450, 18700, 18900, 19100, 19350, 23450]",96.87376857,0.344250141,0.333333333,-5.466666667,50,0.907940228,0,200,50
28,nslkdd-random,Nonintersection,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 900, 2200, 8200, 8950, 9900, 10100, 10300, 11450, 17700, 18200, 21000, 22850, 23400, 23650, 28450, 30550, 30750]",41.44222903,0.592255957,0.666666667,293.0555556,50,0.992309038,0,200,50
29,nslkdd-random,Pearson Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1941.192987,0.06797941,0.095238095,NA,50,1.046048382,0,200,50
30,nslkdd-random,Penrose Shape,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",55.15297842,0.60096097,0.823529412,-11.84615385,50,1.095561597,0,200,50
31,nslkdd-random,Soergel,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 19800, 21000, 22850, 23400, 23650, 26700, 28450]",33.70671606,0.735958142,0.864864865,17.8125,50,1.056702726,0,200,50
32,nslkdd-random,Squared Chi-square,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",55.26531911,0.625598546,0.857142857,-11.5,50,1.131677395,0,200,50
33,nslkdd-random,Squared -chord,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9150, 9850, 11450, 17250, 17700, 18200, 19400, 21000, 22850, 23400, 23650]",53.6938169,0.625598546,0.857142857,-11.5,50,1.165822631,0,200,50
34,nslkdd-random,Taneja,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]",[],1972.996207,0.06797941,0.095238095,NA,50,0.680743281,0,200,50
35,nslkdd-random,Tanimoto,"[352, 2231, 5231, 8231, 9157, 9877, 11456, 12907, 15907, 17258, 17709, 18195, 19393, 20998, 22880, 23409, 23665, 26665, 28453]","[350, 2200, 8200, 9850, 11450, 17250, 17700, 18200, 19400, 19800, 21000, 22850, 23400, 23650, 26700, 28450]",36.13865352,0.735958142,0.864864865,17.8125,50,1.053183152,0,200,50
